t,x,x_dot,theta,theta_dot,r,F
1.3900000000000001,-0.2463563178895065,-0.322265552769438,-0.0023039052036940605,-0.03884574650432934,0.6000000000000001,0.9684566092294543
1.4000000000000001,-0.2495765460381155,-0.32177388408910784,-0.002689274494324329,-0.03822836536593101,0.6000000000000001,0.9669386422513722
1.41,-0.2527916728703346,-0.3212454049195055,-0.003068477957611981,-0.03761261783314104,0.6000000000000001,0.96543805778435
1.42,-0.2560013337339448,-0.32068080477763894,-0.003441533015052738,-0.03699871916096743,0.6000000000000001,0.9639548972020379
1.43,-0.2592051708413177,-0.3200807670599947,-0.0038084591864524257,-0.03638687383062348,0.6000000000000001,0.9624891930806918
1.44,-0.2624028332080785,-0.31944596901686334,-0.004169277984387249,-0.03577727598640955,0.6000000000000001,0.9610409695901173
1.45,-0.2655939765915309,-0.3187770817302681,-0.004524012812950856,-0.03517010985627474,0.6000000000000001,0.9596102428691273
1.46,-0.2687782634288784,-0.3180747700952866,-0.004872688870627528,-0.034565550156561625,0.6000000000000001,0.9581970213860873
1.47,-0.27195536277527477,-0.3173396928045669,-0.005215333057135795,-0.033963762481430876,0.6000000000000001,0.956801306285096
1.48,-0.2751249502417348,-0.31657250233585205,-0.005551973884091741,-0.03336490367745498,0.6000000000000001,0.9554230917183393
1.49,-0.2782867079329349,-0.3157738449423385,-0.005882641389346106,-0.03276912220386266,0.6000000000000001,0.9540623651651355
1.5,-0.2814403243849307,-0.31494436064570547,-0.006207367054854058,-0.032176558478906596,0.6000000000000001,0.9527191077381733
1.51,-0.2845854945028175,-0.3140846832316592,-0.0065261837279411905,-0.03158734521281838,0.6000000000000001,0.9513932944774328
1.52,-0.28772191949835796,-0.3131954402478499,-0.006839125545833909,-0.03100160772780472,0.6000000000000001,0.9500848946322564
1.53,-0.29084930682760074,-0.31227725300402315,-0.007146227863326832,-0.030419464265529536,0.6000000000000001,0.9487938719320279
1.54,-0.29396737012851115,-0.3113307365742801,-0.007447527183464268,-0.02984102628251597,0.6000000000000001,0.9475201848458988
1.55,-0.297075829158634,-0.3103564998013254,-0.0077430610911170756,-0.029266398733892474,0.6000000000000001,0.9462637868319886
1.56,-0.3001744097328092,-0.30935514530258995,-0.00803286818934043,-0.028695680345896223,0.6000000000000001,0.9450246265764684
1.57,-0.30326284366095646,-0.30832726947812344,-0.008316988038402102,-0.02812896387753678,0.6000000000000001,0.9438026482229255
1.58,-0.3063408686859485,-0.30727346252015647,-0.008595461097374803,-0.027566336371812064,0.6000000000000001,0.9425977915923927
1.59,-0.3094082284215869,-0.3061943084242386,-0.008868328668190055,-0.027007879396857976,0.6000000000000001,0.9414099923944094
1.6,-0.31246467229069735,-0.3050903850018643,-0.00913563284205476,-0.026453669277402447,0.6000000000000001,0.9402391824294724
1.61,-0.31550995546335814,-0.3039622638945035,-0.00939741644813535,-0.025903777316883737,0.6000000000000001,0.9390852897832187
1.62,-0.31854383879527554,-0.3028105105889602,-0.0096537230044179,-0.0253582700105824,0.6000000000000001,0.937948239012672
1.6300000000000001,-0.32156608876631926,-0.30163568443398386,-0.009904596670656029,-0.02481720925010565,0.6000000000000001,0.9368279513248701
1.6400000000000001,-0.32457647741922996,-0.3004383386580656,-0.010150082203321803,-0.024280652519552595,0.6000000000000001,0.9357243447481807
1.6500000000000001,-0.3275747822985103,-0.299219020388354,-0.010390224912478006,-0.023748653083678184,0.6000000000000001,0.9346373342966006
1.6600000000000001,-0.33056078638951036,-0.29797827067062954,-0.010625070620493338,-0.023221260168363997,0.6000000000000001,0.933566832127324
1.67,-0.33353427805771835,-0.2967166244902789,-0.010854665622525099,-0.02269851913369357,0.6000000000000001,0.9325127476918492
1.68,-0.33649505098826527,-0.29543461079421596,-0.011079056648696855,-0.0221804716399205,0.6000000000000001,0.9314749878808913
1.69,-0.3394429041256536,-0.2941327525136971,-0.011298290827901415,-0.021667155806607594,0.6000000000000001,0.9304534571633513
1.7,-0.3423776416137183,-0.2928115665879838,-0.011512415653162168,-0.021158606365206188,0.6000000000000001,0.9294480577195835
1.71,-0.34529907273582866,-0.29147156398880514,-0.011721478948488517,-0.02065485480533532,0.6000000000000001,0.9284586895691983
1.72,-0.3482070118553383,-0.29011324974557867,-0.011925528837163643,-0.02015592951501142,0.6000000000000001,0.9274852506936208
1.73,-0.35110127835629135,-0.2887371229713477,-0.012124613711405323,-0.01966185591507051,0.6000000000000001,0.9265276371536226
1.74,-0.35398169658439094,-0.28734367688939777,-0.012318782203342923,-0.019172656588016063,0.6000000000000001,0.9255857432020347
1.75,-0.35684809578823784,-0.2859333988605152,-0.012508083157255928,-0.018688351401517485,0.6000000000000001,0.9246594613918384
1.76,-0.3597003100608438,-0.28450677041085326,-0.012692565603021625,-0.01820895762677595,0.6000000000000001,0.9237486826798255
1.77,-0.3625381782814274,-0.28306426726037376,-0.01287227873072164,-0.017734490051966256,0.6000000000000001,0.9228532965260122
1.78,-0.36536154405749643,-0.28160635935183365,-0.013047271866359126,-0.017264961090955863,0.6000000000000001,0.9219731909889797
1.79,-0.3681702556672228,-0.2801335108802867,-0.01321759444864034,-0.016800380887494602,0.6000000000000001,0.9211082528173138
1.8,-0.3709641660021153,-0.278646180323073,-0.013383296006776237,-0.016340757415061316,0.6000000000000001,0.9202583675373013
1.81,-0.3737431325099942,-0.2771448204702704,-0.013544426139261568,-0.01588609657254661,0.6000000000000001,0.9194234195370414
1.82,-0.3765070171382727,-0.27562987845558257,-0.01370103449359072,-0.015436402275944117,0.6000000000000001,0.9186032921471179
1.83,-0.3792556862775498,-0.27410179578764043,-0.013853170746871188,-0.01499167654621595,0.6000000000000001,0.9177978677179792
1.84,-0.3819890107055169,-0.272561008381694,-0.014000884587297245,-0.014551919593491655,0.6000000000000001,0.9170070276941569
1.85,-0.38470686553118444,-0.27100794659167443,-0.014144225696447915,-0.014117129897753697,0.6000000000000001,0.9162306526854591
1.86,-0.3874091301394308,-0.2694430352426047,-0.01428324373237483,-0.01368730428615661,0.6000000000000001,0.915468622535262
1.87,-0.39009568813587614,-0.2678666936633409,-0.014417988313447072,-0.013262438007121083,0.6000000000000001,0.914720816386018
1.8800000000000001,-0.39276642729208605,-0.2662793357196245,-0.014548509002921357,-0.012842524801338503,0.6000000000000001,0.9139871127421018
1.8900000000000001,-0.39542123949110664,-0.264681369847429,-0.014674855294207395,-0.012427556969816358,0.6000000000000001,0.9132673895300958
1.9000000000000001,-0.39806002067333496,-0.26307319908658466,-0.014797076596799411,-0.012017525439089384,0.6000000000000001,0.91256152415663
1.9100000000000001,-0.40068267078272674,-0.26145522111466335,-0.014915222222846117,-0.01161241982371642,0.6000000000000001,0.9118693935638711
1.92,-0.40328909371334426,-0.2598278282811112,-0.015029341374332563,-0.011212228486178054,0.6000000000000001,0.91119087428276
1.93,-0.4058791972562468,-0.2581914076416114,-0.015139483130848426,-0.010816938594285529,0.6000000000000001,0.9105258424840925
1.94,-0.40845289304672555,-0.25654634099266665,-0.015245696437918389,-0.010426536176206612,0.6000000000000001,0.9098741740275285
1.95,-0.41101009651188564,-0.25489300490638395,-0.015348030095871287,-0.01004100617321009,0.6000000000000001,0.9092357445086174
1.96,-0.4135507268185771,-0.253231770765453,-0.015446532749225703,-0.009660332490226096,0.6000000000000001,0.9086104293039219
1.97,-0.4160747068216761,-0.2515630047983029,-0.01554125287657063,-0.009284498044315664,0.6000000000000001,0.9079981036143153
1.98,-0.41858196301271894,-0.24988706811442676,-0.015632238780920755,-0.008913484811138746,0.6000000000000001,0.9073986425065297
1.99,-0.4210724254688899,-0.24820431673986296,-0.015719538580526767,-0.008547273869506454,0.6000000000000001,0.906811920953026
2.0,-0.4235460278023649,-0.24651510165282167,-0.015803200200121964,-0.008185845444099567,0.6000000000000001,0.9062378138702525
2.0100000000000002,-0.42600270711001154,-0.24481976881944686,-0.015883271362587187,-0.0078291789464318,0.6000000000000001,0.905676196155361
2.02,-0.42844240392344823,-0.24311865922970316,-0.015959799581016943,-0.007477253014133274,0.6000000000000001,0.9051269427214399
2.0300000000000002,-0.43086506215946196,-0.24141210893337783,-0.016032832151170254,-0.007130045548626167,0.6000000000000001,0.904589928531325
2.04,-0.43327062907078717,-0.23970044907618956,-0.016102416144290522,-0.006787533751261496,0.6000000000000001,0.9040650286300477
2.05,-0.4356590551972459,-0.2379840059359937,-0.016168598400279326,-0.006449694157983264,0.6000000000000001,0.903552118175972
2.06,-0.43803029431725077,-0.2362631009590763,-0.016231425521209788,-0.006116502672583055,0.6000000000000001,0.9030510724706761
2.07,-0.4403843033996708,-0.23453805079652798,-0.016290943865165674,-0.005787934598605715,0.6000000000000001,0.9025617669876254
2.08,-0.44272104255606176,-0.23280916734068988,-0.016347199540393036,-0.005463964669963919,0.6000000000000001,0.9020840773996907
2.09,-0.4450404749932612,-0.23107675776166342,-0.016400238399751816,-0.005144567080317158,0.6000000000000001,0.9016178796055494
2.1,-0.44734256696634905,-0.229341124543877,-0.01645010603545525,-0.0048297155112681026,0.6000000000000001,0.9011630497550229
2.11,-0.4496272877319733,-0.22760256552270147,-0.01649684777408553,-0.004519383159427064,0.6000000000000001,0.9007194642733847
2.12,-0.4518946095020434,-0.22586137392110778,-0.0165405086718747,-0.004213542762393087,0.6000000000000001,0.9002869998846837
2.13,-0.4541445073977893,-0.22411783838635976,-0.01658113351024008,-0.00391216662369806,0.6000000000000001,0.8998655336341209
2.14,-0.456376959404188,-0.22237224302673525,-0.016618766791564182,-0.0036152266367582286,0.6000000000000001,0.8994549429095153
2.15,-0.4585919463247574,-0.22062486744826934,-0.016653452735209316,-0.003322694307875511,0.6000000000000001,0.8990551054618947
2.16,-0.46078945173671787,-0.21887598679151296,-0.016685235273757665,-0.0030345407783292297,0.6000000000000001,0.8986658994252461
2.17,-0.46296946194652083,-0.21712587176830106,-0.016714158049467867,-0.0027507368455970474,0.6000000000000001,0.8982872033354559
2.18,-0.4651319659457459,-0.21537478869852436,-0.01674026441093961,-0.002471252983742145,0.6000000000000001,0.8979188961484743
2.19,-0.46727695536736497,-0.2136229995468987,-0.01676359740997808,-0.002196059363002127,0.6000000000000001,0.8975608572577299
2.2,-0.4694044244423744,-0.21187076195972646,-0.016784199798650472,-0.0019251258686135437,0.6000000000000001,0.8972129665108256
2.21,-0.47151436995679474,-0.21011832930164456,-0.016802114026527003,-0.0016584221189043808,0.6000000000000001,0.8968751042255404
2.22,-0.47360679120903754,-0.20836595069235372,-0.016817382238099386,-0.0013959174826855218,0.6000000000000001,0.8965471512051664
2.23,-0.47568168996763954,-0.20661387104332354,-0.016830046270369797,-0.0011375810959707144,0.6000000000000001,0.8962289887532027
2.24,-0.477739070429364,-0.20486233109446866,-0.01684014765060381,-0.0008833818780532975,0.6000000000000001,0.8959204986874313
2.25,-0.4797789391776682,-0.20311156745079081,-0.016847727594241,-0.0006332885469667992,0.6000000000000001,0.8956215633533987
2.2600000000000002,-0.48180130514153735,-0.20136181261898198,-0.016852827002957173,-0.00038726963435506585,0.6000000000000001,0.895332065637323
2.27,-0.48380617955468447,-0.19961329504398398,-0.016855486462872462,-0.00014529349977672294,0.6000000000000001,0.8950518889784493
2.2800000000000002,-0.48579357591511535,-0.19786623914549992,-0.01685574624289972,9.26716555325214e-05,0.6000000000000001,0.8947809173808726
2.29,-0.48776350994505846,-0.196120865354453,-0.016853646293227928,0.0003266577754172575,0.6000000000000001,0.8945190354248462
2.3000000000000003,-0.4897159995512595,-0.19437739014938812,-0.016849226243935523,0.0005566969360579158,0.6000000000000001,0.8942661282775978
2.31,-0.4916510647856389,-0.19263602609281238,-0.016842525403728773,0.000782821333703802,0.6000000000000001,0.8940220817036642
2.32,-0.4935687278063135,-0.19089698186747006,-0.01683358275880049,0.0010050632728642196,0.6000000000000001,0.89378678207477
2.33,-0.49546901283897943,-0.18916046231254782,-0.01682243697180465,0.0012234551549387077,0.6000000000000001,0.8935601163792595
2.34,-0.49735194613865746,-0.18742666845980674,-0.01680912638094257,0.001438029467268594,0.6000000000000001,0.8933419722310978
2.35,-0.4992175559517991,-0.1856957975696367,-0.016793688999156543,0.0016488187725927621,0.6000000000000001,0.8931322378784636
2.36,-0.501065872478753,-0.18396804316702958,-0.016776162513426958,0.0018558556988911758,0.6000000000000001,0.8929308022119362
2.37,-0.5028969278365902,-0.18224359507746762,-0.016756584284169127,0.002059172929600636,0.6000000000000001,0.8927375547722995
2.38,-0.5047107560222883,-0.1805226394627232,-0.01673499134472612,0.0022588031941878552,0.6000000000000001,0.892552385757973
2.39,-0.5065073928762726,-0.17880535885656648,-0.016711420400954195,0.0024547792590654902,0.6000000000000001,0.8923751860320809
2.4,-0.5082868760463148,-0.17709193220037772,-0.01668590783089735,0.002647133918837639,0.6000000000000001,0.8922058471291734
2.41,-0.5100492449517864,-0.17538253487866035,-0.016658489684547886,0.0028358999878616755,0.6000000000000001,0.8920442612616121
2.42,-0.5117945407482671,-0.17367733875445224,-0.016629201683689768,0.003021110292114113,0.6000000000000001,0.8918903213256271
2.43,-0.5135228062925068,-0.1719765122046313,-0.016598079221821903,0.0032027976613484745,0.6000000000000001,0.8917439209070622
2.44,-0.5152340861077404,-0.1702802201551125,-0.016565157364158395,0.003380994921533957,0.6000000000000001,0.8916049542868121
2.45,-0.5169284263493527,-0.1685886241159334,-0.016530470847703062,0.0035557348875639525,0.6000000000000001,0.8914733164459663
2.46,-0.5186058747708957,-0.16690188221622484,-0.01649405408139558,0.003727050356224103,0.6000000000000001,0.8913489030706675
2.47,-0.5202664806904537,-0.1652201492390643,-0.01645594114632666,0.0038949740994100226,0.6000000000000001,0.8912316105566913
2.48,-0.5219102949573555,-0.16354357665620858,-0.016416165796019882,0.004059538857585093,0.6000000000000001,0.8911213360137615
2.49,-0.5235373699192358,-0.16187231266270335,-0.016374761456777725,0.0042207773334694675,0.6000000000000001,0.8910179772696023
2.5,-0.5251477593894399,-0.16020650221136684,-0.016331761228089645,0.004378722185951483,0.6000000000000001,0.8909214328737414
2.5100000000000002,-0.5267415186147729,-0.15854628704714469,-0.01628719788309994,0.0045334060242132965,0.6000000000000001,0.8908316021010685
2.52,-0.528318704243593,-0.15689180574133385,-0.016241103869133324,0.0046848614020628485,0.6000000000000001,0.8907483849551581
2.5300000000000002,-0.529879374294245,-0.15524319372567238,-0.016193511308276162,0.004833120812464559,0.6000000000000001,0.8906716821713633
2.54,-0.5314235881238352,-0.1536005833262935,-0.016144451998011466,0.004978216682261552,0.6000000000000001,0.8906013952196862
2.5500000000000003,-0.5329514063973437,-0.15196410379754052,-0.016093957411905724,0.0051201813670824926,0.6000000000000001,0.8905374263074346
2.56,-0.5344628910570759,-0.15033388135564113,-0.016042058700345755,0.005259047146426466,0.6000000000000001,0.8904796783816691
2.57,-0.5359581052924484,-0.1487100392122382,-0.01598878669132387,0.005394846218919539,0.6000000000000001,0.8904280551314467
2.58,-0.5374371135101101,-0.1470926976077753,-0.01593417189126963,0.005527610697736976,0.6000000000000001,0.8903824609898692
2.59,-0.5388999813043979,-0.1454819738447343,-0.01587824448592657,0.005657372606185334,0.6000000000000001,0.8903428011359373
2.6,-0.5403467754281207,-0.14387798232072332,-0.015821034341272324,0.005784163873438856,0.6000000000000001,0.8903089814962237
2.61,-0.5417775637636768,-0.14228083456141286,-0.015762571004480662,0.005908016330424972,0.6000000000000001,0.8902809087463617
2.62,-0.5431924152944981,-0.14069063925331793,-0.015702883704923905,0.006028961705853686,0.6000000000000001,0.8902584903123612
2.63,-0.544591400076822,-0.13910750227642454,-0.015642001355214385,0.006147031622386145,0.6000000000000001,0.8902416343717543
2.64,-0.5459745892117883,-0.13753152673665836,-0.015579952552283529,0.0062622575929376315,0.6000000000000001,0.8902302498545756
2.65,-0.5473420548178607,-0.13596281299819385,-0.015516765578497255,0.006374671017110587,0.6000000000000001,0.8902242464441803
2.66,-0.5486938700035694,-0.13440145871560216,-0.015452468402806408,0.0064843031777533835,0.6000000000000001,0.8902235345779103
2.67,-0.5500301088405761,-0.1328475588658358,-0.015387088681931005,0.006591185237640759,0.6000000000000001,0.8902280254476038
2.68,-0.5513508463370564,-0.13130120578004859,-0.01532065376157707,0.00669534823627199,0.6000000000000001,0.8902376309999609
2.69,-0.5526561584114007,-0.1297624891752494,-0.015253190677684927,0.006796823086783086,0.6000000000000001,0.8902522639367647
2.7,-0.5539461218662294,-0.1282314961857877,-0.015184726157707802,0.006895640572969345,0.6000000000000001,0.8902718377149624
2.71,-0.5552208143627242,-0.12670831139466943,-0.015115286621919678,0.006991831346414878,0.6000000000000001,0.8902962665466113
2.72,-0.5564803143952698,-0.1251930168647024,-0.015044898184751325,0.007085425923725767,0.6000000000000001,0.8903254653986937
2.73,-0.5577247012664073,-0.12368569216946868,-0.014973586656153491,0.007176454683863654,0.6000000000000001,0.8903593499928018
2.74,-0.5589540550620954,-0.1221864144241234,-0.01490137754298628,0.007264947865576797,0.6000000000000001,0.8903978368046996
2.75,-0.5601684566272803,-0.1206952583160183,-0.014828296050433717,0.007350935564925566,0.6000000000000001,0.8904408430637618
2.7600000000000002,-0.5613679875417695,-0.1192122961351489,-0.01475436708344264,0.007434447732899632,0.6000000000000001,0.8904882867522959
2.77,-0.56255273009641,-0.11773759780442376,-0.014679615248184934,0.007515514173124129,0.6000000000000001,0.890540086604748
2.7800000000000002,-0.5637227672695678,-0.11627123090975479,-0.014604064853542289,0.007594164539652193,0.6000000000000001,0.8905961621067984
2.79,-0.5648781827039079,-0.11481326072996752,-0.014527739912612605,0.007670428334841392,0.6000000000000001,0.8906564334943463
2.8000000000000003,-0.5660190606834716,-0.11336375026653008,-0.014450664144237225,0.007744334907311664,0.6000000000000001,0.8907208217523906
2.81,-0.5671454861110518,-0.11192276027309979,-0.014372860974548195,0.00781591344998247,0.6000000000000001,0.890789248613806
2.82,-0.568257544485861,-0.1104903492848865,-0.014294353538534752,0.007885192998186847,0.6000000000000001,0.8908616365580198
2.83,-0.5693553218814934,-0.10906657364783143,-0.014215164681628322,0.007952202427860369,0.6000000000000001,0.8909379088095901
2.84,-0.5704389049241771,-0.10765148754760076,-0.014135316961305225,0.00801697045380286,0.6000000000000001,0.8910179893366909
2.85,-0.5715083807713157,-0.10624514303839303,-0.014054832648706444,0.008079525628010944,0.6000000000000001,0.891101802849501
2.86,-0.5725638370903167,-0.10484759007155935,-0.0139737337302737,0.008139896338079466,0.6000000000000001,0.8911892747985078
2.87,-0.5736053620377053,-0.10345887652403574,-0.01389204190940118,0.008198110805670013,0.6000000000000001,0.8912803313727189
2.88,-0.5746330442385218,-0.10207904822658666,-0.013809778608102261,0.008254197085044693,0.6000000000000001,0.8913748994977917
2.89,-0.5756469727660005,-0.10070814899185923,-0.013726964968690565,0.008308183061663551,0.6000000000000001,0.891472906834078
2.9,-0.5766472371215274,-0.09934622064224703,-0.013643621855474736,0.008360096450843879,0.6000000000000001,0.8915742817745892
2.91,-0.5776339272148768,-0.0979933030375632,-0.013559769856466319,0.0084099647964799,0.6000000000000001,0.8916789534428823
2.92,-0.5786071333447228,-0.0966494341025219,-0.013475429285100142,0.008457815469821288,0.6000000000000001,0.8917868516908697
2.93,-0.5795669461794248,-0.0953146498540278,-0.013390620181966637,0.008503675668308968,0.6000000000000001,0.8918979070965547
2.94,-0.5805134567380853,-0.09398898442827264,-0.013305362316555509,0.008547572414466869,0.6000000000000001,0.8920120509616947
2.95,-0.5814467563718771,-0.0926724701076389,-0.013219675189010224,0.008589532554848166,0.6000000000000001,0.8921292153093933
2.96,-0.5823669367456396,-0.09136513734740942,-0.01313357803189276,0.008629582759034691,0.6000000000000001,0.8922493328816264
2.97,-0.5832740898197396,-0.09006701480228307,-0.013047089811958103,0.008667749518688225,0.6000000000000001,0.8923723371366988
2.98,-0.584168307832198,-0.08877812935269577,-0.012960229231937993,0.008704059146652397,0.6000000000000001,0.8924981622466377
2.99,-0.5850496832810775,-0.0874985061309464,-0.012873014732333377,0.008738537776104048,0.6000000000000001,0.8926267430945243
3.0,-0.5859183089071317,-0.08622816854712746,-0.01278546449321512,0.00877121135975273,0.6000000000000001,0.892758015271762
3.0100000000000002,-0.5867742776767109,-0.08496713831486004,-0.012697596436032488,0.008802105669087347,0.6000000000000001,0.8928919150752879
3.02,-0.5876176827649259,-0.08371543547683276,-0.012609428225428928,0.008831246293668783,0.6000000000000001,0.8930283795047239
3.0300000000000002,-0.5884486175390654,-0.08247307843014447,-0.012520977271064698,0.008858658640467405,0.6000000000000001,0.8931673462594747
3.04,-0.589267175542266,-0.08124008395145046,-0.012432260729445898,0.008884367933244446,0.6000000000000001,0.8933087537357702
3.0500000000000003,-0.5900734504774328,-0.0800164672219121,-0.01234329550575948,0.008908399211976234,0.6000000000000001,0.8934525410236537
3.06,-0.590867536191408,-0.07880224185194937,-0.012254098255713797,0.008930777332320295,0.6000000000000001,0.8935986479039213
3.0700000000000003,-0.5916495266593869,-0.0775974199057967,-0.012164685387384295,0.008951526965122357,0.6000000000000001,0.8937470148450107
3.08,-0.5924195159695776,-0.07640201192586156,-0.012075073063063923,0.008970672595963366,0.6000000000000001,0.8938975829998413
3.09,-0.5931775983081043,-0.07521602695688576,-0.011985277201117884,0.008988238524745546,0.6000000000000001,0.8940502942026085
3.1,-0.5939238679441499,-0.07403947256990966,-0.011895313477842338,0.009004248865316705,0.6000000000000001,0.8942050909655324
3.11,-0.5946584192153381,-0.0728723548860391,-0.01180519732932666,0.009018727545131859,0.6000000000000001,0.894361916475562
3.12,-0.5953813465133528,-0.07171467860001499,-0.011714943953318912,0.00903169830495139,0.6000000000000001,0.8945207145910381
3.13,-0.5960927442697905,-0.07056644700358568,-0.011624568311094152,0.009043184698574897,0.6000000000000001,0.8946814298383147
3.14,-0.596792706942247,-0.06942766200868213,-0.011534085129325222,0.009053210092609993,0.6000000000000001,0.8948440074083395
3.15,-0.5974813290006343,-0.06829832417039604,-0.011443508901955678,0.009061797666275214,0.6000000000000001,0.8950083931531981
3.16,-0.598158704913726,-0.06717843270976098,-0.011352853892074542,0.00906897041123631,0.6000000000000001,0.8951745335826187
3.17,-0.59882492913593,-0.06606798553633654,-0.011262134133792494,0.009074751131475252,0.6000000000000001,0.8953423758604432
3.18,-0.5994800960942858,-0.06496697927059591,-0.011171363434119242,0.009079162443191133,0.6000000000000001,0.8955118678010605
3.19,-0.6001243001756844,-0.06387540926611686,-0.011080555374841712,0.009082226774732338,0.6000000000000001,0.8956829578658104
3.2,-0.6007576357143103,-0.06279326963157646,-0.010989723314402766,0.00908396636655928,0.6000000000000001,0.8958555951593511
3.21,-0.601380196979301,-0.06172055325254962,-0.010898880389780147,0.009084403271237008,0.6000000000000001,0.8960297294259987
3.22,-0.6019920781626243,-0.060657251813111907,-0.010808039518365347,0.009083559353457086,0.6000000000000001,0.8962053110460338
3.23,-0.6025933733671704,-0.05960335581724677,-0.010717213399842109,0.009081456290088065,0.6000000000000001,0.8963822910319834
3.24,-0.6031841765950577,-0.05855885461005743,-0.010626414518064288,0.009078115570253958,0.6000000000000001,0.8965606210248702
3.25,-0.6037645817361487,-0.05752373639878397,-0.010535655142932794,0.00907355849544004,0.6000000000000001,0.896740253290438
3.2600000000000002,-0.6043346825567756,-0.056497988273625725,-0.010444947332271338,0.00906780617962547,0.6000000000000001,0.8969211407153524
3.27,-0.6048945726886736,-0.05548159622836948,-0.010354302933700718,0.009060879549442095,0.6000000000000001,0.8971032368033733
3.2800000000000002,-0.6054443456181193,-0.054474545180823765,-0.010263733586511392,0.009052799344358863,0.6000000000000001,0.8972864956715083
3.29,-0.6059840946752711,-0.05347681899305986,-0.010173250723534076,0.009043586116891272,0.6000000000000001,0.89747087204614
3.3000000000000003,-0.6065139130237138,-0.05248840049145965,-0.010082865573008143,0.00903326023283539,0.6000000000000001,0.8976563212591333
3.31,-0.6070338936502,-0.0515092714865709,-0.009992589160447528,0.009021841871525748,0.6000000000000001,0.8978427992439229
3.3200000000000003,-0.6075441293545907,-0.050539412792770536,-0.009902432310503972,0.009009351026116766,0.6000000000000001,0.8980302625315789
3.33,-0.6080447127399911,-0.04957880424773622,-0.009812405648827313,0.008995807503887036,0.6000000000000001,0.8982186682468564
3.34,-0.6085357362030798,-0.04862742473172681,-0.009722519603922624,0.008981230926566037,0.6000000000000001,0.8984079741042257
3.35,-0.6090172919246308,-0.04768525218667224,-0.009632784409003996,0.008965640730682787,0.6000000000000001,0.8985981384038854
3.36,-0.6094894718602247,-0.04675226363507333,-0.009543210103844688,0.008949056167935858,0.6000000000000001,0.8987891200277616
3.37,-0.6099523677311478,-0.04582843519871211,-0.009453806536623512,0.008931496305584383,0.6000000000000001,0.8989808784354898
3.38,-0.6104060710154777,-0.04491374211717313,-0.009364583365767178,0.00891298002685951,0.6000000000000001,0.8991733736603834
3.39,-0.6108506729393537,-0.044008158766176524,-0.009275550061788434,0.008893526031395883,0.6000000000000001,0.8993665663053899
3.4,-0.6112862644684284,-0.04311165867572325,-0.009186715909119795,0.008873152835682645,0.6000000000000001,0.8995604175390326
3.41,-0.6117129362995007,-0.042224214548053286,-0.009098090007942657,0.008851878773533535,0.6000000000000001,0.8997548890913429
3.42,-0.6121307788523276,-0.04134579827541725,-0.009009681276011632,0.008829721996575694,0.6000000000000001,0.8999499432497791
3.43,-0.6125398822616115,-0.04047638095766225,-0.008921498450473886,0.008806700474756632,0.6000000000000001,0.9001455428551384
3.44,-0.6129403363691641,-0.039615932919632564,-0.008833550089683328,0.008782831996869076,0.6000000000000001,0.9003416512974554
3.45,-0.6133322307162424,-0.03876442372838583,-0.00874584457500946,0.008758134171093128,0.6000000000000001,0.900538232511897
3.46,-0.6137156545360559,-0.037921822210225414,-0.008658390112640727,0.008732624425555424,0.6000000000000001,0.9007352509746447
3.47,-0.6140906967464439,-0.037088096467549764,-0.008571194735382183,0.008706320008904886,0.6000000000000001,0.9009326716987731
3.48,-0.6144574459427192,-0.03626321389551936,-0.00848426630444732,0.008679237990904606,0.6000000000000001,0.9011304602301211
3.49,-0.6148159903906794,-0.03544714119854204,-0.008397612511243902,0.008651395263039532,0.6000000000000001,0.9013285826431567
3.5,-0.6151664180197799,-0.03463984440657752,-0.008311240879153645,0.00862280853913954,0.6000000000000001,0.9015270055368381
3.5100000000000002,-0.615508816416471,-0.03384128889126172,-0.00822515876530559,0.008593494356017502,0.6000000000000001,0.9017256960304698
3.52,-0.6158432728176944,-0.033051439381851844,-0.008139373362343019,0.00856346907412203,0.6000000000000001,0.9019246217595555
3.5300000000000002,-0.6161698741045378,-0.03227025998099286,-0.008053891700183776,0.008532748878204448,0.6000000000000001,0.9021237508716476
3.54,-0.6164887067960477,-0.03149771418030624,-0.007968720647773849,0.008501349777999717,0.6000000000000001,0.9023230520221954
3.5500000000000003,-0.6167998570431958,-0.03073376487580177,-0.007883866914834071,0.00846928760892089,0.6000000000000001,0.9025224943703902
3.56,-0.6171034106229994,-0.029978374383113283,-0.007799337053599807,0.008436578032766777,0.6000000000000001,0.9027220475750113
3.5700000000000003,-0.617399452932793,-0.029231504452559048,-0.007715137460553508,0.008403236538442467,0.6000000000000001,0.9029216817902699
3.58,-0.61768806898465,-0.028493116284027713,-0.007631274378149998,0.008369278442692371,0.6000000000000001,0.903121367661654
3.59,-0.6179693433999519,-0.02776317054169074,-0.007547753896534355,0.008334718890845421,0.6000000000000001,0.9033210763217747
3.6,-0.618243360404104,-0.027041627368542025,-0.0074645819552523005,0.008299572857572173,0.6000000000000001,0.9035207793862124
3.61,-0.6185102038213954,-0.026328446400765714,-0.007381764344952941,0.008263855147653381,0.6000000000000001,0.9037204489493673
3.62,-0.6187699570700023,-0.025623586781933015,-0.0072993067090837815,0.00822758039675983,0.6000000000000001,0.9039200575803089
3.63,-0.619022703157132,-0.024927007177028934,-0.007217214545577878,0.008190763072243033,0.6000000000000001,0.9041195783186331
